	DocName	Text	Agitation	Anger	Fear	Joy	Love	Sadness	Context	ID	label
4907	Die zerfallene Kirche Kalbeck, Max	"Von Rosenkelchen fielen die Blätter ab,
Wie lichte Thränen auf ein geliebtes Grab,
Und hoch aus den verfallnen Chören
Senkten sich Gräser zu Trauerflören."	0.0	0.0	1.0	0.0	1.0	1.0	"Die zerfallene Kirche
Kalbeck, Max Was weiß die Welt von deiner geheimen Pracht,
Zerfallne Kirche, tief in des Waldes Nacht?
Entzückt sah ich dich vor mir liegen,
Als ich hinunter in's Thal gestiegen. Andächt'gen Sinnes schritt ich in dein Portal,
Geführt vom sonnengoldigen Abendstrahl,
Der deine gothisch ernsten Bogen
Prächtig mit Gold und Purpur bezogen. Zu rothen Gluthen war der Altar entflammt,
Gehalten ward ein feierlich Seelenamt
Dem Frühling, welcher in die Lüfte
Sterbend verhauchte die letzten Düfte. Der Wind durchrauschte rings die Gebüsche all',
Das klang wie mächtig brausender Orgelschall!
Und blaue Blumen, tief erschrocken,
Schwangen die zitternden Blüthenglocken. Von Rosenkelchen fielen die Blätter ab,
Wie lichte Thränen auf ein geliebtes Grab,
Und hoch aus den verfallnen Chören
Senkten sich Gräser zu Trauerflören."	l00200341	FEAR#LOVE#SADNESS
6454	Die Perle Schottin, Johann David Friedrich	"Nun fragt' ich oft bei stillen Thränen:
War's nur ein Wahn, der mich betrog,
Indem ein unbekanntes Sehnen
Mich über Berg und Hügel zog?
Die Bürgschaft wär' mir längst gegeben:
Du darfst das Köstlichste erstreben;
Wer sucht, dem ist das Kleinod nah.
Mich trieben Hoffnung und Entsetzen,
Bis ich bei tausend Erdenschätzen
Die schöne Perle liegen sah."	0.0	0.0	1.0	1.0	1.0	1.0	"Die Perle
Schottin, Johann David Friedrich Das Kleinod hab' ich nun gefunden,
Geboren in geheimer Nacht,
Das Kleinod, das bei Schmerz und Wunden
Der Heiland an das Licht gebracht.
Verborgen lag es in den Tiefen,
Die Länder und die Völker schliefen
Und ahneten dies Kleinod nicht.
Er stieg hinab zum Todesthale,
Errang den Sieg, zerbrach die Schale,
Und trug sein Kleinod an das Licht. Nun fragt' ich oft bei stillen Thränen:
War's nur ein Wahn, der mich betrog,
Indem ein unbekanntes Sehnen
Mich über Berg und Hügel zog?
Die Bürgschaft wär' mir längst gegeben:
Du darfst das Köstlichste erstreben;
Wer sucht, dem ist das Kleinod nah.
Mich trieben Hoffnung und Entsetzen,
Bis ich bei tausend Erdenschätzen
Die schöne Perle liegen sah."	l00200041	FEAR#JOY#LOVE#SADNESS
3143	Beschwichtigung Dehmel, Richard	"Was quäl ich mich! Hier trieb vielleicht
schon manches Paar sein loses Spiel,
und sind erglüht und sind erbleicht
und sprachen dann vom Tode viel.
Die See rauscht."	0.0	0.0	0.0	0.0	1.0	1.0	"Beschwichtigung
Dehmel, Richard Die Nacht wird kühl, mein Schatten kriecht
im Sand am Rand des Ozeans.
Der Mond vergießt sein fremdes Licht
und nimmt den Sternen ihren Glanz.
Die See rauscht. Was quäl ich mich! Hier trieb vielleicht
schon manches Paar sein loses Spiel,
und sind erglüht und sind erbleicht
und sprachen dann vom Tode viel.
Die See rauscht."	l00180032	LOVE#SADNESS
1281	DAS BAD AUF DEM LANDE MAX BROD l0029012	"Und unvergeßne Angst, Kopfducken, meuchlerisch geplant,
Erholungen, so schnell beim frischen Abendessen,
An die das schöne Liebespaar mich heute mahnt, —
Auch wenn es mich nicht mahnte, ewig unvergessen..."	0.0	0.0	1.0	0.0	1.0	0.0	"Denn wohl sind mir auch solche Nachmittage wohlbekannt,
Von Wasserspiel erfüllt und der Geliebten ganz allein,
Niemanden brauchten wir. Wir stießen ab vom Land,
Ruderten oder schwammen, niemand konnte froher sein. Den Ausgekleideten schien sich die Gegend auch,
Die böhmische, erst jetzt recht zu entschleiern,
Der Wald gab bessres Grün, die Hütte grauem Rauch,
Und wohlverständlicher klang eines Volkslieds fernes Leiern. Die platte Sandbucht bot uns einen süßen Ruheort,
Wo Schilf und Weide unverräterisch zur Wand sich reiht,
O schön an Steinen schwebten wir und flössen fort,
W'as für Umschlingungen im Wasser, welche Leichtigkeit! Die Lippen küßte ich, vom Baden flach und weiß,
Die kalten Lippen, die mir sonst so rot entbrennen.
Auch Zittern kam, jedoch so nah an deinem Leibe heiß
Mocht ich mich nicht vom Wasserfroste trennen. Und die Frisur, die sorgsam du dem Tropfenguß entzogst,
War wie ein Nest, so sonnentrocken und erwärmt,
Und wenn wir beide saßen, du in meinen Schoß den Rücken bogst,
Wie hat sie mich mit festem Strahlenduft umschwärmt. Und unvergeßne Angst, Kopfducken, meuchlerisch geplant,
Erholungen, so schnell beim frischen Abendessen,
An die das schöne Liebespaar mich heute mahnt, —
Auch wenn es mich nicht mahnte, ewig unvergessen..."	l0029012	FEAR#LOVE
3559	Sturm Lieber, Alfred von	"Wie der wolkenschwere Himmel kreist!
Langsam wandernd in die Dämmerungen
fühlen wir, zu Einer Macht verschlungen,
tief im Heidesturm den Weltengeist."	1.0	0.0	0.0	0.0	0.0	0.0	"Sturm
Lieber, Alfred von Brausend schwillt der Pappeln Regenlied;
die verhangnen Heideflächen triefen,
Sturm, du schüttelst wild in allen Tiefen,
füllst mit Zwielicht Hügelland und Ried. Wie der wolkenschwere Himmel kreist!
Langsam wandernd in die Dämmerungen
fühlen wir, zu Einer Macht verschlungen,
tief im Heidesturm den Weltengeist."	l0060053	AGITATION
1339	Vor einem Embryo Brandenburg, Hans	"Wie kommt es, daß von Deinem reinen Bild
mein Blick stets wieder zu dem winzigen Menschen geht,
dem Embryo in Spiritus, dem mißgestalteten,
den all die grausig-schöne Häßlichkeit des Werdens schmückt,
auf dessen schmalen, kleinen, dürren Gliederchen
der unverhältnismäßig große Schädel sitzt?
— Gehirn! Gehirn! Du kannst Dich nicht einmal im Keim
in die bescheidnen Proportionen ersten Werdens fügen,
es zielt schon jetzt ins Grenzenlose dein gewaltiger Umriß. —"	0.0	0.0	0.0	0.0	0.0	0.0	"Vor einem Embryo
Brandenburg, Hans Wie kommt es, daß von Deinem reinen Bild
mein Blick stets wieder zu dem winzigen Menschen geht,
dem Embryo in Spiritus, dem mißgestalteten,
den all die grausig-schöne Häßlichkeit des Werdens schmückt,
auf dessen schmalen, kleinen, dürren Gliederchen
der unverhältnismäßig große Schädel sitzt?
— Gehirn! Gehirn! Du kannst Dich nicht einmal im Keim
in die bescheidnen Proportionen ersten Werdens fügen,
es zielt schon jetzt ins Grenzenlose dein gewaltiger Umriß. —"	l00190018	NONE
566	O wenn dir Gott ein Lieb geschenkt Berend, Michel	"O, wenn Dir Gott ein Lieb geschenkt,
Behalt' es treu im Herzen,
Und was Dich drückt und was Dich kränkt,
Mit ihr kannst Du's verschmerzen;
Es schwindet jedes Leid der Welt,
Wenn Liebchens Thräne darauf fällt —
Drum, wenn Dir Gott ein Lieb geschenkt,
Behalt' es treu im Herzen!"	0.0	0.0	0.0	1.0	1.0	1.0	"O wenn dir Gott ein Lieb geschenkt
Berend, Michel O, wenn Dir Gott ein Lieb geschenkt,
Behalt' es treu im Herzen,
Und was Dich drückt und was Dich kränkt,
Mit ihr kannst Du's verschmerzen;
Es schwindet jedes Leid der Welt,
Wenn Liebchens Thräne darauf fällt —
Drum, wenn Dir Gott ein Lieb geschenkt,
Behalt' es treu im Herzen!"	l0080053	JOY#LOVE#SADNESS
3135	Am Sarge Pichler, Fritz [alt. Pichler, Friedrich]	"Hast du wol solche Leichen schon geschaut,
Die offnen Aug's ...? Du kehrst dich ab? Dir graut?
Du mußt nicht fürchten sie, mußt sie beweinen:
Sie liebten, lebend, ohne Glück; nun kann
Im Tode selbst nicht ruhn der arme Mann,
Sein Aug' ist offen, suchet nach der Einen."	0.0	0.0	1.0	1.0	1.0	1.0	"Am Sarge
Pichler, Fritz [alt. Pichler, Friedrich] Hast du wol solche Leichen schon geschaut,
Die offnen Aug's ...? Du kehrst dich ab? Dir graut?
Du mußt nicht fürchten sie, mußt sie beweinen:
Sie liebten, lebend, ohne Glück; nun kann
Im Tode selbst nicht ruhn der arme Mann,
Sein Aug' ist offen, suchet nach der Einen."	l0020124	FEAR#JOY#LOVE#SADNESS
460	Am Morgen des Himmelfahrtstages Schwab, Gustav l00200059	"Was die Jünger dort empfanden,
Als ihr Auge flog empor,
Fühl' es, Herz, und aus den Banden
Flüchte durch des Glaubens Thor.
Mit den Ewigkeits-Gedanken
Bist du doch von Erde nur,
Führt nicht er dich aus den Schranken
Über alle Kreatur."	1.0	0.0	0.0	0.0	0.0	0.0	"Am Morgen des Himmelfahrtstages
Schwab, Gustav Laß dich nicht den Frühling täuschen,
Herz, der dich mit Lust umringt,
Wo mit wonnigen Geräuschen,
Wald und Flur von Leben klingt:
Wo sich auf den Ästen wiegen
Kehlen, voll von ew'gem Klang,
Wo, als gäb' es kein Versiegen,
Flüsse brausen ihren Gang. Von den Bäumen, aus den Bächen,
Aus dem hellen Morgenroth
Scheint ein tröstlich Wort zu sprechen —
Lauschest du, so ist's der Tod.
Diese Welt, sie muß vergehen;
Früher noch der Lüfte Raub
Wirst als Asche du verwehen,
Herz, wie flücht'ger Blumenstaub. Willst du bis zum Wesen dringen,
Wende vom Erschaffnen dich,
Willst du dich in's Leben schwingen —
Einer zeigt als Führer sich:
Der an solchem Frühlingsmorgen
Hinter sich ließ die Natur,
Und, dem ird'schen Blick verborgen,
In der Himmel Himmel führ. Was die Jünger dort empfanden,
Als ihr Auge flog empor,
Fühl' es, Herz, und aus den Banden
Flüchte durch des Glaubens Thor.
Mit den Ewigkeits-Gedanken
Bist du doch von Erde nur,
Führt nicht er dich aus den Schranken
Über alle Kreatur."	l00200059	AGITATION
7403	Gott Hart, Heinrich	"Ich höre was der Lerche Jubel sagt,
Ich höre was des Meeres Brandung klagt."	1.0	0.0	0.0	1.0	0.0	1.0	"Der Du nicht Rose bist, doch ihre Pracht,
Ihr Duft, ihr Auge, das zur Sonne lacht. Der Du nicht Eiche bist, doch wohl ihr Mark,
Der Stolz, der aus ihr athmet, lebensstark. Die Welt ist nichts als Form, in der Du prägst,
Ist nichts als die Gewandung, die Du trägst. Ist nichts als Spiegelbild von Deinem Sein;
Nur Du bist Wahrheit, doch das Bild ist Schein. Ich bin ein Mensch, mein Geist umspannt das All,
Durch meine Seele rauscht der Sphären Hall. Ich höre was der Lerche Jubel sagt,
Ich höre was des Meeres Brandung klagt."	l0070135	AGITATION#JOY#SADNESS
1018	Ver sacrum Schoenaich-Carolath, Prinz Emil von [alt. Schönaich-Carolath, Prinz Emil von; Schoenaich-Carolath, Emil zu]	"Das mahnt mich an sündige Städte
Voll Lichtgewirr und Samt,
Wo reich aus goldnem Geräte
Der Weihrauch der Luft geflammt."	0.0	0.0	0.0	1.0	0.0	0.0	"Ver sacrum
Schoenaich-Carolath, Prinz Emil von [alt. Schönaich-Carolath, Prinz Emil von; Schoenaich-Carolath, Emil zu] Wir saßen am Strande der Syrten,
Es rollte und grollte das Meer,
Ein Duft von Narden und Myrten
Zog tief aus Süden her. Die Wellen brausen und funkeln,
Doch bäumt sich mein Herz vor Weh,
Wenn ich das große Verdunkeln
Unsres Lebens seh'. Wir haben die weißen Paläste
Der Träume hochgetürmt,
Wir haben, zwei jubelnde Gäste,
Den Himmel des Glücks erstürmt. Das mahnt mich an sündige Städte
Voll Lichtgewirr und Samt,
Wo reich aus goldnem Geräte
Der Weihrauch der Luft geflammt."	l0030380	JOY
4559	Laurella Heyse, Paul l00160140	"Was wirst du nur so zornig roth,
Lachen die Bursche, die frechen?
Warum erschrickst du bis in den Tod,
Hörst du von Liebe sprechen?"	0.0	1.0	1.0	1.0	1.0	0.0	"Laurella
Heyse, Paul Du bist noch wild, du bist noch scheu,
Nur von der Mutter gezähmt,
Du weisst noch nichts von Lieb und Treu,
Was Menschen entzückt und grämt. Du lässest dein Haar in die Stirne wehn
Und tief deine Wimper sich senken.
Kein Mann, kein Mädchen soll erspähn,
Was deine Augen sich denken. Was beissest du in die Orangenfrucht
Mit weissen Zähnen so heftig?
Was wirfst du den Arm in des Tanzes Flucht
Um des Schwesterchens Leib so kräftig? Was wirst du nur so zornig roth,
Lachen die Bursche, die frechen?
Warum erschrickst du bis in den Tod,
Hörst du von Liebe sprechen?"	l00160140	ANGER#FEAR#JOY#LOVE
4144	Blitzzug und Leichenzug Peschier, Eugène	"Er jagt dahin durch blüh'nde Auen,
Aufzuckend, wie ein roter Blitz. —
Mir faßt das Herz ein tiefes Grauen
Doch ob des Schicksals schnöden Witz —
Der Wandrer, der auf letzter Straße
Sich sehnet nach des Grabes Rast,
Muß warten, daß vorüberwehe
Des Lebens ungestüme Hast!"	1.0	0.0	1.0	0.0	1.0	0.0	"Blitzzug und Leichenzug
Peschier, Eugène Es zieht, von schwarzem Flor umhangen,
Ein stiller Leichenzug heran,
Zum letzten Gruß die Glocken klangen
Vom Heimatdorf dem müden Mann —
Da plötzlich an dem Meilensteine
Hält er wie festgewurzelt still,
Es naht mit blutigrotem Scheine
Der Eilzug mit dem Mahnruf schrill — Er jagt dahin durch blüh'nde Auen,
Aufzuckend, wie ein roter Blitz. —
Mir faßt das Herz ein tiefes Grauen
Doch ob des Schicksals schnöden Witz —
Der Wandrer, der auf letzter Straße
Sich sehnet nach des Grabes Rast,
Muß warten, daß vorüberwehe
Des Lebens ungestüme Hast!"	l0010249	AGITATION#FEAR#LOVE
7779	Rath Böttger, Adolf	"Was Dich erfreut, was Dich bewegt,
Verschließ' es treu in Deiner Brust,
Der scheelen Blicke Neid erregt
Des Frohsinns blumenheitre Lust."	1.0	1.0	0.0	1.0	0.0	0.0	"Rath
Böttger, Adolf Was Dich erfreut, was Dich bewegt,
Verschließ' es treu in Deiner Brust,
Der scheelen Blicke Neid erregt
Des Frohsinns blumenheitre Lust."	l0080069	AGITATION#ANGER#JOY
7925	Fern und Nah Bartsch, Karl	"Und ob in nachbarlichen Wänden,
Wie nahgestellt zu Freud' und Leid,
Sich auch zwei Menschenherzen fänden,
Die ewig finstrer Haß entzweit:
Die Herzen sind sich ewig ferne,
Geschieden wie durch Himmelssterne."	0.0	1.0	0.0	1.0	1.0	1.0	"Fern und Nah
Bartsch, Karl Es reißen Erde nicht noch Meere,
Es reißet nicht des Grabes Schoß,
Ja nicht des Himmels lichte Sphäre
Zwei Herzen voneinander los,
Die sich in inniger Liebe Banden
Für ewig, ewig eins empfanden. Und ob in nachbarlichen Wänden,
Wie nahgestellt zu Freud' und Leid,
Sich auch zwei Menschenherzen fänden,
Die ewig finstrer Haß entzweit:
Die Herzen sind sich ewig ferne,
Geschieden wie durch Himmelssterne."	l00130041	ANGER#JOY#LOVE#SADNESS
2016	Vergessen Tovote, Heinz	"Und wie ein welkes Blatt,
Das herbstlich von dem dürren Zweige bricht
Und niederflattert zu der nassen Erde,
Irrt unsre Freundschaft haltlos in dem Winde. —
Nur eine Welle war’s im Lebensmeer,
Die schäumend sich am Fels des Todes bricht,
Und dann in Nichts zerschellt..."	0.0	0.0	0.0	0.0	1.0	0.0	"Vergessen
Tovote, Heinz Ich sah’s an andern, die du gern gehabt,
Wie schnell du sie vergessen. — Der Gedanke
Erfaßt mich jäh: auch mich wirst du vergessen! — Kein Leid auf Erden ist so riesengroß —
Es kommt die Zeit, den herben Schmerz zu lindern...
Kein Glück auf Erden ist so riesengroß —
Es kommt die Zeit, und macht das Glück zu nichte.
Sie ist gewaltig. — Hab’ ich es doch selbst
An mir erfahren mannigfalt. Es kommt die Zeit,
Und mit ihr das Vergessen. Wie in Nebel,
Der sich am Abend von den Wassern löst,
Hüllt sich Vergang’nes, daß die müden Augen
Nichts mehr erkennen. Gegenwärtiges
Drängt sich mit Allgewalt vor unsre Sinne,
Und farblos, matt und nichtig wird Entschwund’nes.
Die Woge war — die Woge ist nicht mehr,
Versunken in das Grab: Vergessenheit. — Einst schien mir jegliches Gefühl gestorben,
Da nahtest du dich mir in Lieb und Güte,
Und lehrtest mich, daß ich dich lieben mußte,
Daß ich mit jeder Faser meines Leibes
Mich an dich klammerte, um dich zu halten. —
Dann kam der Sturm; verweht ward alles wieder,
Dein Lieben starb. — Und wie ein welkes Blatt,
Das herbstlich von dem dürren Zweige bricht
Und niederflattert zu der nassen Erde,
Irrt unsre Freundschaft haltlos in dem Winde. —
Nur eine Welle war’s im Lebensmeer,
Die schäumend sich am Fels des Todes bricht,
Und dann in Nichts zerschellt..."	l00100096	LOVE
607	Bei dir! Grosse, Julius l00200279	"Die Tage fliehen, doch die Treue bleibt,
Still steht die Zeit,
Wie auf sich selbst besonnen.
Bei dir erlöst von Zeit und Leid
Athm' ich die Ewigkeit und ihre Wonnen."	0.0	0.0	0.0	1.0	0.0	0.0	"Bei dir!
Grosse, Julius Die Nächte stürmen, doch die Seele singt:
Du bist doch mein,
Ich habe dich erworben,
Und aller Jahre herbe Pein,
In diesem Herbst ist sie dahingestorben. Die Stürme brausen, doch die Sehnsucht schweigt,
An deiner Brust
Ist selig Ruhn und Bleiben —
Die Rosen wilder Jugendlust,
Sie mögen welk in diesen Stürmen treiben. Die Tage fliehen, doch die Treue bleibt,
Still steht die Zeit,
Wie auf sich selbst besonnen.
Bei dir erlöst von Zeit und Leid
Athm' ich die Ewigkeit und ihre Wonnen."	l00200279	JOY
7781	Rath Böttger, Adolf	"Mit einer Seele, die Dich liebt,
Erhaben über Menschenstreit,
Genieße, was die Erde giebt,
In seliger Verborgenheit."	0.0	0.0	0.0	1.0	1.0	0.0	"Rath
Böttger, Adolf Was Dich erfreut, was Dich bewegt,
Verschließ' es treu in Deiner Brust,
Der scheelen Blicke Neid erregt
Des Frohsinns blumenheitre Lust. Das Herz, von Liebe still umhegt,
Treibt Blüth' und Früchte fort und fort,
Die keines Wetters Blitz zerschlägt,
Die keine Sommerschwüle dorrt. Mit einer Seele, die Dich liebt,
Erhaben über Menschenstreit,
Genieße, was die Erde giebt,
In seliger Verborgenheit."	l0080069	JOY#LOVE
6176	Die Rose Stolle, Ferdinand l0080536	"Und als die Nachtigall geendet
Im Lindenbaum ihr schönstes Lied,
Da ist in heil'ger Morgenstunde
Die rothe Rose aufgeblüht."	0.0	0.0	0.0	0.0	0.0	0.0	"Die Rose
Stolle, Ferdinand Und als die Nachtigall geendet
Im Lindenbaum ihr schönstes Lied,
Da ist in heil'ger Morgenstunde
Die rothe Rose aufgeblüht."	l0080536	NONE
972	Selig seid Ihr, die Schaffenden Hart, Julius l00170097	"Selig seid Ihr, die Schaffenden!
An der jungen Natur nährendem Mutterbusen
ruht ihr, trinkend die heimlichen Säfte,
speisend vom Brote der Himmelsgebornen."	0.0	0.0	0.0	1.0	0.0	0.0	"Selig seid Ihr, die Schaffenden
Hart, Julius Selig seid Ihr, die Schaffenden!
An der jungen Natur nährendem Mutterbusen
ruht ihr, trinkend die heimlichen Säfte,
speisend vom Brote der Himmelsgebornen."	l00170097	JOY
2780	Sonnentag im Walde Goldschmidt, Kurt Walter	"Über mich ziehen
Leise Säuselchöre
Durch die dämmernden Wipfel,
Deren Schattenzacken
Blaue Himmelsflecke,
Zitternde Lichtsäulen
Überfunkeln...."	1.0	0.0	0.0	0.0	0.0	0.0	"Sonnentag im Walde
Goldschmidt, Kurt Walter Himmelsfriede,
Waldfriede
Blaut und grünt um mich
Und wiegt mich
Wie auf blankem Spiegel,
Hegt mich
Wie in tiefem Schoß,
Indessen ich,
Dem Stamm zu Füßen
Und ins Buch vertieft,
Doch öfter
Über seine sonnenbemalten
Blätter hinweg
Ins Blaue träumend,
Mit diesem Friedensgeist vertraut,
Welt fühle,
Mich fühle
Und immer so
In holdem Reigen
Eins und zwei.... Über mich ziehen
Leise Säuselchöre
Durch die dämmernden Wipfel,
Deren Schattenzacken
Blaue Himmelsflecke,
Zitternde Lichtsäulen
Überfunkeln...."	l0060042	AGITATION
534	Du und ich Ritter, Anna l0040524	"Du und ich... und über uns beiden die Nacht!
Neige die Stirn, damit ich dich küssend umfange.
Neige das Ohr — ich raune dir Süßes hinein,
Wonne und Weh, so wie's mir emporblüht im Herzen.
Du und ich... Es ward uns nichts andres beschert
als dieses Glück, das wir der Sonne verbergen.
Sieh, schon senkt sich abwärts der einsame Pfad —
Selige Lust steht lächelnd im Tale des Todes."	0.0	0.0	0.0	1.0	1.0	1.0	"Du und ich
Ritter, Anna Du und ich... und über uns beiden die Nacht!
Neige die Stirn, damit ich dich küssend umfange.
Neige das Ohr — ich raune dir Süßes hinein,
Wonne und Weh, so wie's mir emporblüht im Herzen.
Du und ich... Es ward uns nichts andres beschert
als dieses Glück, das wir der Sonne verbergen.
Sieh, schon senkt sich abwärts der einsame Pfad —
Selige Lust steht lächelnd im Tale des Todes."	l0040524	JOY#LOVE#SADNESS
3232	Schwebe, blaues Auge Dingelstedt, Franz	"Überall ein Hoffnungsschiller,
Ein verheißend Frühlingswetter,
Blüthenwellen, Lerchentriller,
Nachtigallen-Lustgeschmetter."	0.0	0.0	0.0	1.0	0.0	0.0	"Schwebe, blaues Auge
Dingelstedt, Franz Schwebe, blaues Auge, schwebe
Unabwendbar ob dem meinen,
Einen Frühling wirk' und webe
Rings um mich in lichten Scheinen. Klinge, süße Stimme, klinge
An mein Herz im Tongewimmel,
Trag' auf Deiner Engelschwinge
Mich Verwandelten gen Himmel! Jüngst noch Nacht und Winter war es,
Nun ist's plötzlich Tag geworden,
Tag und Mai, ein wunderbares
Sein in Strahlen und Accorden. Überall ein Hoffnungsschiller,
Ein verheißend Frühlingswetter,
Blüthenwellen, Lerchentriller,
Nachtigallen-Lustgeschmetter."	l0080104	JOY
6204	Am Tagessaume Schulze, Constans [Pseud. Silesius]	"Eh' es die Augen schließet,
Gedenkt es noch einmal
Des Tages Lust und danket
Auch seinem letzten Strahl. —"	0.0	0.0	0.0	1.0	1.0	0.0	"Am Tagessaume
Schulze, Constans Schon schliefen Busch und Aue
Im Abendlispeln ein,
Da läßt sich noch vernehmen
Hell Waldes Vögelein. Eh' es die Augen schließet,
Gedenkt es noch einmal
Des Tages Lust und danket
Auch seinem letzten Strahl. —"	l00130293	JOY#LOVE
4166	Ich harre aus Dorgeel, Heinrich	"Was ist dein Lohn? — Ich frage nicht;
Genug, daß er zum Kampfe mich erkoren!
Und ruft er mich dereinst vor sein Gericht,
Und ward ich nicht zum Kampfe bloß geboren:
Dann, Feldherr, bin vor dir ich nicht verloren."	1.0	0.0	0.0	0.0	0.0	0.0	"Ich harre aus
Dorgeel, Heinrich Wem diene ich? — Ich weiß es nicht,
Ich kenn' ihn nicht, der mich hierher gesendet;
Doch auszuharren, das ist meine Pflicht!
Und wenn sich alles gegen mich auch wendet,
Ich harre aus, bis er die Wache endet. Ich kämpf' wofür? Ich weiß es nicht!
Ihr mögt darum mich einen Söldner schelten.
Doch tief im Herzen eine Stimme spricht:
Es kann nur etwas Großem, Gutem gelten,
Zum Kampfe rief der Schöpfer mich der Welten! Was ist dein Lohn? — Ich frage nicht;
Genug, daß er zum Kampfe mich erkoren!
Und ruft er mich dereinst vor sein Gericht,
Und ward ich nicht zum Kampfe bloß geboren:
Dann, Feldherr, bin vor dir ich nicht verloren."	l00130082	AGITATION
3435	Und doch, obwohl ein jeder von sich strebt Rilke, Rainer Maria [alt. Rilke, Rainer-Maria]	"Und doch, obwohl ein jeder von sich strebt
wie aus dem Kerker, der ihn haßt und hält, —
es ist ein großes Wunder in der Welt:
ich fühle: alles Leben wird gelebt."	0.0	1.0	0.0	0.0	0.0	0.0	"Und doch, obwohl ein jeder von sich strebt
Rilke, Rainer Maria [alt. Rilke, Rainer-Maria] Und doch, obwohl ein jeder von sich strebt
wie aus dem Kerker, der ihn haßt und hält, —
es ist ein großes Wunder in der Welt:
ich fühle: alles Leben wird gelebt."	l00180130	ANGER
5842	Ebbe und Fluth Leitner, Karl Gottfried von [alt. Leitner, Carl Gottfried Ritter von]	"Die stolz erhob'nen Wogen wälzt zum Strande
Des Meeres Fluth, um mächtig aufgeschwollen
Zu stürzen sie auf Flur und Ackerschollen,
Ein neues Stück erobernd sich vom Lande."	0.0	0.0	0.0	1.0	0.0	0.0	"Ebbe und Fluth
Leitner, Karl Gottfried von [alt. Leitner, Carl Gottfried Ritter von] Die stolz erhob'nen Wogen wälzt zum Strande
Des Meeres Fluth, um mächtig aufgeschwollen
Zu stürzen sie auf Flur und Ackerschollen,
Ein neues Stück erobernd sich vom Lande."	l0080319	JOY
1580	Phantasie Brand, Julius	"Poesie ist Magierkunst,
Denn ein Magier ist der Dichter,
Nostradamus nicht der Große,
Noch der bleiche Doktor Faust"	0.0	0.0	0.0	0.0	0.0	0.0	"Phantasie
Brand, Julius Poesie ist Magierkunst,
Denn ein Magier ist der Dichter,
Nostradamus nicht der Große,
Noch der bleiche Doktor Faust"	l00100091	NONE
5005	DER GOTT DER STADT GEORG HEYM l00300005	"Vom Abend glänzt der rote Bauch dem Baal,
Die großen Städte knieen um ihn her.
Der Kirchenglocken ungeheure Zahl
Wogt auf zu ihm aus schwarzer Türme Meer."	0.0	1.0	0.0	0.0	0.0	0.0	"DER GOTT DER STADT Auf einem Häuserblocke sitzt er breit.
Die Winde lagern schwarz um seine Stirn.
Er schaut voll Wut, wo fern in Einsamkeit
Die letzten Häuser in das Land verirrn. Vom Abend glänzt der rote Bauch dem Baal,
Die großen Städte knieen um ihn her.
Der Kirchenglocken ungeheure Zahl
Wogt auf zu ihm aus schwarzer Türme Meer."	l00300005	ANGER
5543	Bauernkrieg Lingg, Hermann l0080330	"Krieg denn, Krieg!
Rother Hahn, flieg'!
Flieg' über die Schlösser all'!
Schwing' die Flügel und krähe!
Niemand ackre, Niemand säe,
Öd sei Scheuer, Hof und Stall!"	0.0	1.0	0.0	0.0	0.0	0.0	"Bauernkrieg
Lingg, Hermann Acht und Bann
Über den Bauersmann
Sprachen die Herrn im Land herum,
Schickten zu allen Burgen und Höfen,
Allen Fürsten und Bischöfen
Ihr blutig Evangelium. Krieg denn, Krieg!
Rother Hahn, flieg'!
Flieg' über die Schlösser all'!
Schwing' die Flügel und krähe!
Niemand ackre, Niemand säe,
Öd sei Scheuer, Hof und Stall!"	l0080330	ANGER
